index,published,topic,term,domain,language,valid,de,title,description,en,la,url,image,archive,content,quote,added,feed,country,ipcc,continent
74b912cfb9f91575f2cdb38871cbbe33,2026-02-01T09:55:07Z,Snow&Ice,Frost Deutschland,www.tagesspiegel.de,de,0.7,„Strenger Nachtfrost“ erwartet: Meteorologen warnen vor gefrierendem Regen mit Glatteis. Auch in der kommenden Nacht sorgen gefrierender Regen oder Sprühregen in einigen Teilen Deutschlands für Glättegefahr. Der Deutsche Wetterdienst erwartet gebietsweise strengen Dauerfrost.,„Strenger Nachtfrost“ erwartet: Meteorologen warnen vor gefrierendem Regen mit Glatteis,Auch in der kommenden Nacht sorgen gefrierender Regen oder Sprühregen in einigen Teilen Deutschlands für Glättegefahr. Der Deutsche Wetterdienst erwartet gebietsweise strengen Dauerfrost.,“Severe night frost” expected: Meteorologists warn of freezing rain with black ice. Freezing rain or drizzle will also pose a risk of slippery conditions in some parts of Germany next night. The German Weather Service expects severe permanent frost in some areas.,Gravis pruina noctis exspectantur: Meteorologistae monent imbrem frigidum glacie nigro. Imber congelatio vel levis periculum etiam condiciones lubricae in nonnullis partibus Germaniae proximae noctis periculo ponet. Ministerium Tempestatis Germanorum in nonnullis locis gravem permanentem pruinam expectat.,https://www.tagesspiegel.de/strenger-nachtfrost-erwartet-meteorologen-warnen-vor-gefrierendem-regen-mit-glatteis-15205594.html,https://www.tagesspiegel.de/images/15205617/alternates/BASE_16_9_W1400/1769939586000/glatteis-in-berlin.jpeg,,Im Nordwesten und Westen Deutschlands droht in der Nacht und am Sonntag stellenweise Glatteis. Dies gelte insbesondere in der Westhälfte Niedersachsens über Ostwestfalen und Hessen hinweg bis zum Ode… [+2043 chars],,2026-02-04 10:54:30+00:00,wmo,Germany,WCE,Europe
c6528b0d6da849f44d47fd2da2c5906c,2026-02-01T04:15:05Z,Snow&Ice,Frost Deutschland,www.stern.de,de,0.8,Wetter: Glättegefahr im Nordwesten - Frost im Nordosten erwartet. Gefrierender Regen oder Sprühregen sorgen in der Nacht und am Sonntag in Teilen Deutschlands für Glättegefahr. Bei den erwarteten Temperaturen gibt es erneut große Unterschiede.,Wetter: Glättegefahr im Nordwesten - Frost im Nordosten erwartet,Gefrierender Regen oder Sprühregen sorgen in der Nacht und am Sonntag in Teilen Deutschlands für Glättegefahr. Bei den erwarteten Temperaturen gibt es erneut große Unterschiede.,Weather: Danger of slippery conditions in the northwest - frost expected in the northeast. Freezing rain or drizzle creates a risk of slippery conditions in parts of Germany overnight and on Sunday. There are again big differences in the expected temperatures.,Tempestas: Periculum condiciones lubricae in chorum - gelu inter septentriones expectatur. Imber congelatio vel levis periculum condiciones lubricae in partibus Germaniae pernoctare et die Dominico gignit. Rursus magnae differentiae in temperaturis expectatis sunt.,https://www.stern.de/panorama/wetter--glaettegefahr-im-nordwesten---frost-im-nordosten-erwartet-37095416.html,https://image.stern.de/37095418/t/q6/v1/w1440/r1.7778/-/01--cfctpsp5kcv3axs2048jpeg---5b72e8eb12455be0.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Gefrierender Regen oder Sprühregen sorgen in der Nacht und am Sonntag in Teilen Deutschlands für Glättegefahr. Bei den erwarteten Temperaturen gi… [+1560 chars]",,2026-02-04 10:54:30+00:00,wmo,Germany,WCE,Europe
d239b3f84d61b18d1e212a52bcfdb384,2026-02-01T04:16:15Z,Snow&Ice,Frost Deutschland,www.tagesspiegel.de,de,0.8,Wetter: Glättegefahr im Nordwesten - Frost im Nordosten erwartet. Gefrierender Regen oder Sprühregen sorgen in der Nacht und am Sonntag in Teilen Deutschlands für Glättegefahr. Bei den erwarteten Temperaturen gibt es erneut große Unterschiede.,Wetter: Glättegefahr im Nordwesten - Frost im Nordosten erwartet,Gefrierender Regen oder Sprühregen sorgen in der Nacht und am Sonntag in Teilen Deutschlands für Glättegefahr. Bei den erwarteten Temperaturen gibt es erneut große Unterschiede.,Weather: Danger of slippery conditions in the northwest - frost expected in the northeast. Freezing rain or drizzle creates a risk of slippery conditions in parts of Germany overnight and on Sunday. There are again big differences in the expected temperatures.,Tempestas: Periculum condiciones lubricae in chorum - gelu inter septentriones expectatur. Imber congelatio vel levis periculum condiciones lubricae in partibus Germaniae pernoctare et die Dominico gignit. Rursus magnae differentiae in temperaturis expectatis sunt.,https://www.tagesspiegel.de/gesellschaft/panorama/wetter-glattegefahr-im-nordwesten-frost-im-nordosten-erwartet-15205241.html,https://www.tagesspiegel.de/images/15205240/alternates/BASE_16_9_W1400/1769919375000/winterwetter-in-berlin.jpeg,,Im Nordwesten und Westen Deutschlands droht in der Nacht und am Sonntag stellenweise Glatteis. Dies gelte insbesondere in der Westhälfte Niedersachsens über Ostwestfalen und Hessen hinweg bis zum Ode… [+1421 chars],,2026-02-04 10:54:30+00:00,wmo,Germany,WCE,Europe
b52da74218f9de81299541f8a9dbccc6,2026-02-01T04:16:15Z,Snow&Ice,Frost Deutschland,www.tagesspiegel.de,de,0.8,Wetter: Glättegefahr hält auch zum Wochenstart an. Es bleibt winterlich in Deutschland - darauf sollten sich Autofahrer und Autofahrerinnen einstellen. Allerdings sind die Regionen unterschiedlich stark von Frost und Glätte betroffen.,Wetter: Glättegefahr hält auch zum Wochenstart an,Es bleibt winterlich in Deutschland - darauf sollten sich Autofahrer und Autofahrerinnen einstellen. Allerdings sind die Regionen unterschiedlich stark von Frost und Glätte betroffen.,"Weather: The risk of slippery conditions continues at the start of the week. It's still wintery in Germany - drivers should be prepared for that. However, the regions are affected by frost and slippery conditions to varying degrees.",Tempestas: Periculum condiciones lubricae sub initium hebdomadis manet. Etiam in Germania hiberna est - rectoribus parari debet. Affectae tamen sunt regiones frigore et condicione lubricae ad varios gradus.,https://www.tagesspiegel.de/gesellschaft/panorama/wetter-glattegefahr-halt-auch-zum-wochenstart-an-15205241.html,https://www.tagesspiegel.de/images/15205678/alternates/BASE_16_9_W1400/1769941421000/wetter.jpeg,,"Die Gefahr von gefrierendem Regen, Schneeglätte und rutschigen Straßen hält zum Start in die neue Woche in einigen Regionen Deutschlands an. In der Nacht zum Montag könne im Westen und Nordwesten etw… [+1259 chars]",,2026-02-04 10:54:30+00:00,wmo,Germany,WCE,Europe
ef7f18a6fe394a2ffd050f5d1f2a2897,2026-02-01T10:22:33Z,Snow&Ice,Frost Deutschland,www.stern.de,de,0.8,Wetter: Glättegefahr hält auch zum Wochenstart an. Es bleibt winterlich in Deutschland - darauf sollten sich Autofahrer und Autofahrerinnen einstellen. Allerdings sind die Regionen unterschiedlich stark von Frost und Glätte betroffen.,Wetter: Glättegefahr hält auch zum Wochenstart an,Es bleibt winterlich in Deutschland - darauf sollten sich Autofahrer und Autofahrerinnen einstellen. Allerdings sind die Regionen unterschiedlich stark von Frost und Glätte betroffen.,"Weather: The risk of slippery conditions continues at the start of the week. It's still wintery in Germany - drivers should be prepared for that. However, the regions are affected by frost and slippery conditions to varying degrees.",Tempestas: Periculum condiciones lubricae sub initium hebdomadis manet. Etiam in Germania hiberna est - rectoribus parari debet. Affectae tamen sunt regiones frigore et condicione lubricae ad varios gradus.,https://www.stern.de/panorama/wetter--glaettegefahr-haelt-auch-zum-wochenstart-an-37095416.html,https://image.stern.de/37095992/t/TN/v1/w1440/r1.7778/-/01--icgf7mgwftv9axs2048jpeg---ae6bd9f849b6b523.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Es bleibt winterlich in Deutschland - darauf sollten sich Autofahrer und Autofahrerinnen einstellen. Allerdings sind die Regionen unterschiedlich… [+1406 chars]",,2026-02-04 10:54:30+00:00,wmo,Germany,WCE,Europe
0944f2223f327f7006c1d68624b77c93,2026-02-03T03:41:42Z,Snow&Ice,Eis Deutschland,www.stern.de,de,0.8,Wetter: Glatteisgefahr im Westen - eisige Kälte im Osten. Im Westen Deutschlands ist es deutlich wärmer als im dauerfrostigen Nordosten. Doch zur Wochenmitte droht dort Glatteisgefahr durch gefrierenden Regen. Sogar eine Unwetterlage ist möglich.,Wetter: Glatteisgefahr im Westen - eisige Kälte im Osten,Im Westen Deutschlands ist es deutlich wärmer als im dauerfrostigen Nordosten. Doch zur Wochenmitte droht dort Glatteisgefahr durch gefrierenden Regen. Sogar eine Unwetterlage ist möglich.,Weather: Danger of black ice in the west - icy cold in the east. It is significantly warmer in western Germany than in the permanently frosty northeast. But in the middle of the week there is a risk of black ice due to freezing rain. Even a storm is possible.,Tempestas: Periculum glaciei nigrae in occidente - gelidus frigus in oriente. Signanter calidius est in Germania occidentali quam in septentriones et pruinosas perpetuo. Sed in media hebdomade periculum est nigrae glaciei propter imbrem congelatum. Tempestas etiam fieri potest.,https://www.stern.de/panorama/wetter--glatteisgefahr-im-westen---eisige-kaelte-im-osten-37100394.html,https://image.stern.de/37100396/t/1p/v1/w1440/r1.7778/-/03--x6sfhz6zkdv3axs2048jpeg---39ecf3c1f2e8d197.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Im Westen Deutschlands ist es deutlich wärmer als im dauerfrostigen Nordosten. Doch zur Wochenmitte droht dort Glatteisgefahr durch gefrierenden … [+3143 chars]",,2026-02-04 10:54:30+00:00,wmo,Germany,WCE,Europe
d186c16d6d40b1b4a8cbfea067a9aa97,2026-02-03T03:43:34Z,Snow&Ice,Eis Deutschland,www.tagesspiegel.de,de,0.8,Wetter: Glatteisgefahr im Westen - eisige Kälte im Osten. Im Westen Deutschlands ist es deutlich wärmer als im dauerfrostigen Nordosten. Doch zur Wochenmitte droht dort Glatteisgefahr durch gefrierenden Regen. Sogar eine Unwetterlage ist möglich.,Wetter: Glatteisgefahr im Westen - eisige Kälte im Osten,Im Westen Deutschlands ist es deutlich wärmer als im dauerfrostigen Nordosten. Doch zur Wochenmitte droht dort Glatteisgefahr durch gefrierenden Regen. Sogar eine Unwetterlage ist möglich.,Weather: Danger of black ice in the west - icy cold in the east. It is significantly warmer in western Germany than in the permanently frosty northeast. But in the middle of the week there is a risk of black ice due to freezing rain. Even a storm is possible.,Tempestas: Periculum glaciei nigrae in occidente - gelidus frigus in oriente. Signanter calidius est in Germania occidentali quam in septentriones et pruinosas perpetuo. Sed in media hebdomade periculum est nigrae glaciei propter imbrem congelatum. Tempestas etiam fieri potest.,https://www.tagesspiegel.de/gesellschaft/panorama/wetter-glatteisgefahr-im-westen-eisige-kalte-im-osten-15210846.html,https://www.tagesspiegel.de/images/15210845/alternates/BASE_16_9_W1400/1770090213000/winter-in-berlin.jpeg,,"Während die Menschen im Osten und Nordosten mit den eisigen Temperaturen zu kämpfen haben, droht im Westen und Südwesten Deutschlands zur Wochenmitte neue Glatteisgefahr. Am Dienstag fällt dort laut … [+2993 chars]",,2026-02-04 10:54:30+00:00,wmo,Germany,WCE,Europe
fbd90eff4496b71a5ff40dc6cafd9bc3,2026-02-03T07:40:27Z,Thunderstorm,Unwetter Deutschland,www.tagesspiegel.de,de,0.8,Vor allem Baden-Württemberg und Hessen: Nun auch Glatteisgefahr im Westen und Südwesten Deutschlands. Im Westen und Südwesten Deutschlands ist es deutlich wärmer als im dauerfrostigen Nordosten. Doch zur Wochenmitte droht dort Glatteisgefahr durch gefrierenden Regen. Sogar eine Unwetterlage ist möglich.,Vor allem Baden-Württemberg und Hessen: Nun auch Glatteisgefahr im Westen und Südwesten Deutschlands,Im Westen und Südwesten Deutschlands ist es deutlich wärmer als im dauerfrostigen Nordosten. Doch zur Wochenmitte droht dort Glatteisgefahr durch gefrierenden Regen. Sogar eine Unwetterlage ist möglich.,Especially Baden-Württemberg and Hesse: There is now also a risk of black ice in the west and southwest of Germany. It is significantly warmer in the west and southwest of Germany than in the permanently frosty northeast. But in the middle of the week there is a risk of black ice due to freezing rain. Even a storm is possible.,Praesertim Baden-Württemberg et Hesse: Nunc etiam periculum est glaciei nigrae in Germaniae occidentali et Africo. Valde calidius est in Germaniae occidentali et meridionali quam in septentriones et pruinosas perpetuo. Sed in media hebdomade periculum est nigrae glaciei propter imbrem congelatum. Tempestas etiam fieri potest.,https://www.tagesspiegel.de/gesellschaft/panorama/vor-allem-baden-wurttemberg-und-hessen-nun-auch-glatteisgefahr-im-westen-und-sudwesten-deutschlands-15211169.html,https://www.tagesspiegel.de/images/15211183/alternates/BASE_16_9_W1400/1770104486000/glatteis-in-hamburg.jpeg,,"Während die Menschen im Osten und Nordosten mit den eisigen Temperaturen zu kämpfen haben, droht im Westen und Südwesten Deutschlands zur Wochenmitte neue Glatteisgefahr. Am Dienstag fällt dort laut … [+3382 chars]",,2026-02-04 10:54:30+00:00,wmo,Germany,WCE,Europe
18262aa632c71363fda203c9e1fee800,2026-02-03T07:40:27Z,Snow&Ice,Schnee Deutschland,www.tagesspiegel.de,de,0.8,"Unfälle, Staus und Schulausfall: Weiter Glatteisgefahr in Teilen Deutschlands – vor allem in Niedersachsen und Hessen. Seit Tagen beherrschen Schnee, Spiegelglätte und Kälte weite Teile Deutschlands. Auch am Mittwoch gibt es keine Entwarnung: In Hessen und Niedersachsen gibt es zahlreiche Probleme auf den Straßen.","Unfälle, Staus und Schulausfall: Weiter Glatteisgefahr in Teilen Deutschlands – vor allem in Niedersachsen und Hessen","Seit Tagen beherrschen Schnee, Spiegelglätte und Kälte weite Teile Deutschlands. Auch am Mittwoch gibt es keine Entwarnung: In Hessen und Niedersachsen gibt es zahlreiche Probleme auf den Straßen.","Accidents, traffic jams and school cancellations: there is still a risk of black ice in parts of Germany - especially in Lower Saxony and Hesse. Snow, slippery conditions and cold have dominated large parts of Germany for days. There was no all-clear on Wednesday either: there are numerous problems on the roads in Hesse and Lower Saxony.","Accidentia, negotiatio impeditae et cancellationes scholae: periculum adhuc est in partibus Germaniae, praesertim in Saxonia inferiori et Hassia. Nix, condiciones lubricae et frigus magnae partes Germaniae per dies dominati sunt. Die mercurii vel tota non fuit perspicua: multae sunt difficultates in viis Hassiae et Saxoniae inferioris.",https://www.tagesspiegel.de/gesellschaft/panorama/unfalle-staus-und-schulausfall-weiter-glatteisgefahr-in-teilen-deutschlands--vor-allem-in-niedersachsen-und-hessen-15211169.html,https://www.tagesspiegel.de/images/15215315/alternates/BASE_16_9_W1400/1770197034000/glatteis-in-niedersachsen.jpeg,,Wegen des Winterwetters müssen sich die Menschen in Teilen Deutschlands am Morgen einmal mehr auf glatte Straßen einstellen. Der Deutsche Wetterdienst hatte für die Nacht stellenweise vor Glätte durc… [+4141 chars],,2026-02-04 10:54:30+00:00,wmo,Germany,WCE,Europe
eb58d917a402c3cea11fb0dcacf0bd87,2026-02-07T04:30:00Z,Snow&Ice,Schnee Schweiz,www.nzz.ch,de,0.3,"GASTKOMMENTAR - Kälte ist für Russland identitätsstiftend – sie ertragen zu können, adelt das Volk. Schnee und Eis herrschen zurzeit in Russland wie seit Jahrzehnten nicht mehr. Die Kälte nimmt in der russischen Mythologie und Ideologie eine eminente Rolle ein. Als natürlicher Verbündeter wehrt sie der Fäulnis, die angeblich aus dem Westen kommt.","GASTKOMMENTAR - Kälte ist für Russland identitätsstiftend – sie ertragen zu können, adelt das Volk","Schnee und Eis herrschen zurzeit in Russland wie seit Jahrzehnten nicht mehr. Die Kälte nimmt in der russischen Mythologie und Ideologie eine eminente Rolle ein. Als natürlicher Verbündeter wehrt sie der Fäulnis, die angeblich aus dem Westen kommt.","GUEST COMMENT - Cold weather creates identity for Russia - being able to endure it ennobles the people. There is currently snow and ice in Russia like it hasn't been for decades. Cold plays a prominent role in Russian mythology and ideology. As a natural ally, she fends off the rot that supposedly comes from the West.","HOSPES COMMENT - Tempestas frigida Russiae identitatem creat - posse pati eam populos nobilitat. Nunc nix et glacies in Russia adsunt sicut decades non sunt. Frigidum ludit primas partes in mythologia et doetrina Russica. Ut socius naturalis, putredinem arcet quae velut ab Occidente venit.",https://www.nzz.ch/meinung/kaelte-ist-fuer-russland-identitaetsstiftend-sie-ertragen-zu-koennen-adelt-das-volk-ld.1923472,"https://img.nzz.ch/2026/02/06/654e8bcb-3652-4d80-9ac1-da49793b7064.jpg?width=1200&height=674&fit=bounds&quality=75&auto=webp&crop=3437,1933,x0,y0&wmark=nzz",,Schnee und Eis herrschen zurzeit in Russland wie seit Jahrzehnten nicht mehr. Die Kälte nimmt in der russischen Mythologie und Ideologie eine eminente Rolle ein. Als natürlicher Verbündeter wehrt sie… [+9348 chars],,2026-02-08 20:40:03+00:00,wmo,Switzerland,WCE,Europe
